Student_ID,Student_Name,Age,Gender,Department,Attendance_Rate,CA_Score,MidSem_Score,Prev_CGPA,Study_Hours_Week
STU/N/2020/01327,Favour Opara,19,Female,Nursing,51.9,8.3,7.2,1.22,12.9
STU/BA/2020/01328,Oluwafemi Nwosu,17,Female,Business Administration,69.5,30,14.1,4.79,31.9
STU/EE/2022/01329,Folake Olayemi,23,Female,Electrical Engineering,83.1,17.2,17.1,4.26,35.7
STU/A/2022/01330,Obiageli Olaposi,17,Female,Accounting,83.4,26.3,8.6,3.49,22.2
STU/CE/2021/01331,Hauwa Olamosu,21,Female,Chemical Engineering,78.9,18.1,12.7,3.02,18.9
STU/S/2023/01332,Ebuka Sani,23,Male,Statistics,47.8,15.5,13.1,2,19.5
STU/S/2024/01333,Tunde Olawal,27,Male,Statistics,55,11.8,14.5,2.39,10.3
STU/AS/2020/01334,Wole Okoro,18,Male,Agricultural Science,33.5,11,8.8,2.41,13.8
STU/P/2021/01335,Sadiya Ume,27,Female,Pharmacy,58.4,17.9,11,2.02,15.4
STU/M/2023/01336,Zainab Issa,30,Female,Mathematics,59.8,11.7,4.1,1.78,11.2
STU/CS/2024/01337,Dupe Issa,20,Female,Computer Science,68.6,17.7,9.3,2.86,22
STU/AS/2020/01338,Dupe Yakubu,27,Female,Agricultural Science,71.6,23.4,20,4.62,30.7
STU/E/2024/01339,Shade Odunbaku,21,Female,Economics,95.3,28.7,18.9,4.18,29.2
STU/CE/2024/01340,Patrick Oduola,25,Male,Chemical Engineering,48,22.5,12.9,2.14,20.3
STU/S/2019/01341,Funmi Oladiran,22,Female,Statistics,41.2,7,8.3,1.98,8.7
STU/AS/2023/01342,Ramatu Ugwu,24,Female,Agricultural Science,32.9,6.8,4,1.11,8.4
STU/P/2023/01343,Dele Ukwuoma,17,Male,Physics,100,30,20,4.28,30.7
STU/L/2019/01344,Toyin Alamu,22,Female,Law,57.9,23.1,13.4,3.14,26.9
STU/CE/2021/01345,Theresa Olanipekun,29,Female,Chemical Engineering,100,26.5,20,4.35,36.2
STU/P/2019/01346,Sarah Okoro,20,Female,Pharmacy,87.8,26,20,4.78,28.4
STU/CE/2023/01347,Asiya Olaolu,18,Female,Chemical Engineering,49.7,12.8,9.3,1.3,8.5
STU/ME/2019/01348,Thomas Onu,23,Male,Mechanical Engineering,79.8,19.9,19.9,4.45,20.9
STU/CE/2020/01349,Onyeka Alayanwa,27,Male,Civil Engineering,100,23,13.2,3.2,19.2
STU/L/2019/01350,Danladi Musa,22,Male,Law,42.8,15,10.1,1.75,18.4
STU/A/2020/01351,Lanre Ukwu,29,Male,Accounting,100,30,17.5,4.24,23.5
STU/MC/2024/01352,Damilola Umeh,25,Male,Mass Communication,99.2,23.8,13,4.57,29.9
STU/P/2020/01353,Abigail Ogunleye,22,Female,Physics,67.6,23.1,13.8,2.82,15.9
STU/CE/2021/01354,Francis Zannah,26,Male,Civil Engineering,70.8,9.3,13.2,3.16,16.6
STU/P/2024/01355,Musa Akinwale,30,Male,Pharmacy,52.6,22.4,9,2.93,20.4
STU/AS/2023/01356,Philip Akinwale,18,Male,Agricultural Science,82.5,14.4,13.6,2.87,11
STU/N/2020/01357,Sarah Ukwuoma,26,Female,Nursing,69.6,18.2,11.9,2.99,9.5
STU/A/2023/01358,Oluwabunmi Oladoja,29,Female,Architecture,31.8,8.9,9.1,1.38,2.4
STU/CS/2019/01359,Regina Fatoki,28,Female,Computer Science,64.3,19.9,12.6,2.78,15.3
STU/E/2023/01360,Oluwatobi Dada,16,Female,Economics,90.7,15.3,12.6,3.25,16.4
STU/ME/2024/01361,Binta Mohammed,24,Female,Mechanical Engineering,37.7,9.3,7.7,1.77,14.7
STU/P/2019/01362,Yakubu Sani,20,Male,Pharmacy,100,22,16.4,4.11,20.9
STU/CE/2023/01363,Ahmed Alayi,29,Male,Civil Engineering,100,28.3,19.2,4.55,26.8
STU/S/2020/01364,John Ogundipe,16,Male,Statistics,84.6,15.3,12.9,3.23,25.3
STU/B/2020/01365,Favour Oladele,29,Female,Biochemistry,100,26.6,12.8,4.42,31.4
STU/P/2023/01366,Oluwafunmilayo Olaolu,28,Female,Pharmacy,83.9,29.7,19.3,3.72,22.8
STU/BA/2020/01367,Shehu Ume,24,Male,Business Administration,89.9,20.6,14.4,3.66,22.1
STU/CS/2023/01368,Joseph Zannah,17,Male,Computer Science,44.7,23,17.6,3.52,20.2
STU/P/2021/01369,Lawal Ogunmola,23,Male,Pharmacy,47.8,17.5,12.3,2.1,9
STU/E/2024/01370,Rachel Oladiran,18,Female,Economics,54.4,12.7,11.3,2.26,15.8
STU/BA/2019/01371,Akunna Mohammed,28,Female,Business Administration,24.6,8.7,3.6,1.12,9.8
STU/M/2024/01372,Remi Biobaku,16,Male,Medicine,57.2,20.7,13.7,2.96,14.9
STU/P/2024/01373,Onyeka Olanike,17,Male,Physics,100,30,12.3,4.72,30.2
STU/AS/2024/01374,Aliyu Ihejirika,21,Male,Agricultural Science,56.9,19.4,11.2,3.22,17.4
STU/CE/2022/01375,Tola Alamu,24,Female,Civil Engineering,55.4,16.4,13.1,2.31,15
STU/E/2022/01376,Hope Alayi,19,Female,Economics,95.3,22.4,14.6,4.06,27.5
STU/A/2019/01377,Catherine Chukwu,23,Female,Architecture,44.1,20.7,9.6,1.8,14.3
STU/S/2021/01378,Kenneth Ukwu,29,Male,Statistics,80.1,30,10.9,3.58,19.9
STU/L/2021/01379,Susan Afolabi,23,Female,Law,47.7,17.3,10.6,1.79,16.9
STU/MC/2024/01380,Aina Fatoki,16,Female,Mass Communication,53.2,8.5,6.9,1.41,2.5
STU/P/2021/01381,Grace Ogunmola,25,Female,Physics,83.9,25,16.6,4.24,28.4
STU/EE/2020/01382,Chidi Olaleye,17,Male,Electrical Engineering,55,6,5.1,1.19,6.3
STU/L/2024/01383,Ebuka Oduola,25,Male,Law,32.4,15.8,12.9,2.64,18.9
STU/BA/2024/01384,Faith Olayiwola,18,Female,Business Administration,100,25.7,9.9,3.24,22.4
STU/P/2020/01385,Andrew Ogunleye,18,Male,Physics,43.8,5.1,2.7,1.29,5
STU/ME/2020/01386,Bimpe Issa,23,Female,Mechanical Engineering,22.8,5.8,9.7,1.06,1.4
STU/MC/2020/01387,Peter Ismail,22,Male,Mass Communication,100,30,19.9,4.93,30.8
STU/B/2020/01388,Nnamdi Fatoki,30,Male,Biochemistry,57.8,22.8,11.1,2.35,12.9
STU/A/2023/01389,Ramatu Olanrewaju,16,Female,Architecture,80.1,22.5,14.7,2.48,11.2
STU/BA/2023/01390,Uche Adeyemi,27,Male,Business Administration,66.8,10.1,3.9,1.05,8.8
STU/L/2023/01391,Donald Ihejirika,18,Male,Law,100,26.4,16.4,4.41,22.9
STU/EE/2020/01392,Sadiq Olanrewaju,20,Male,Electrical Engineering,76.3,17.7,8.8,2.31,12.4
STU/CE/2021/01393,Bilkisu Alayo,30,Female,Chemical Engineering,69.3,21.3,11.6,2.76,11
STU/ME/2023/01394,Nkechi Alayi,21,Female,Mechanical Engineering,91.9,20.4,19.1,3.53,24.7
STU/CE/2020/01395,Bilkisu Ogundipe,17,Female,Civil Engineering,63.7,26.4,8,2.52,9.7
STU/P/2019/01396,Blessing Umeora,22,Female,Pharmacy,12.3,11,4.8,1.02,1
STU/AS/2019/01397,Niyi Oladoja,27,Male,Agricultural Science,87.9,16.4,13.5,2.85,22.5
STU/CE/2021/01398,Luke Akintunde,23,Male,Chemical Engineering,68.2,30,19.8,4.92,24.9
STU/CE/2024/01399,Laraba Ogunsola,24,Female,Civil Engineering,86.9,28.1,16.7,4.02,24.9
STU/A/2024/01400,Yemi Olayinka,18,Male,Architecture,64.5,4.1,7.1,1.69,14.8
STU/L/2022/01401,Oluwabunmi Olapade,27,Female,Law,100,30,12.5,4.57,30.3
STU/M/2021/01402,Chimamanda Afolabi,20,Male,Mathematics,100,23.2,16.5,4.79,33.5
STU/M/2024/01403,Shehu Saidu,22,Male,Mathematics,54.6,14.4,10,2.14,15.8
STU/P/2019/01404,Peter Eze,24,Male,Physics,47.8,12.9,9.5,1.51,8.9
STU/BA/2021/01405,Shade Olapade,23,Female,Business Administration,46.7,14.2,12.6,1.54,9.3
STU/L/2019/01406,Daniel Olanike,26,Male,Law,45.2,5.1,3.8,1.3,2.3
STU/CE/2019/01407,Oluwafunmilayo Olayinka,27,Female,Chemical Engineering,62.1,25.9,9.9,2.56,16.5
STU/P/2019/01408,Ikenna Adeyemi,22,Male,Physics,79.3,4.7,6.5,1.4,11.7
STU/L/2019/01409,Samuel Balogun,22,Male,Law,63.9,16.7,17,2.79,12.5
STU/A/2023/01410,Adebayo Okafor,24,Male,Accounting,77.6,25.3,14.4,3.33,18.6
STU/M/2022/01411,Mercy Oladipo,25,Female,Mathematics,77.4,24.6,11.4,2.85,14
STU/E/2019/01412,Asiya Afor,18,Female,Economics,56.7,19.4,9.5,1.74,5.1
STU/E/2020/01413,Onyekachi Oladele,29,Male,Economics,40,11.2,13.9,1.03,9.8
STU/CS/2021/01414,Rose Olayemi,18,Female,Computer Science,38,16.7,14.7,2.37,13.7
STU/E/2022/01415,Laraba Olayanwo,30,Female,Economics,43.2,10.1,10.3,1.72,16
STU/L/2020/01416,Gift Nnaji,16,Female,Law,100,27.9,17.4,4.88,24.9
STU/M/2022/01417,Michael Dawodu,30,Male,Medicine,78,19,14.8,3.15,12.6
STU/CE/2022/01418,Ruth Nuhu,19,Female,Chemical Engineering,82,26.9,12.4,2.85,12.6
STU/A/2023/01419,Innocent Ogunsola,17,Male,Architecture,53.5,20.9,12.9,3.29,18.4
STU/M/2020/01420,Samuel Sani,28,Male,Mathematics,64.1,15.8,14.3,2.3,9.2
STU/M/2021/01421,Ngozi Ume,20,Female,Medicine,83.6,23.8,17.2,2.73,31.1
STU/M/2019/01422,Peter Okonkwo,16,Male,Mathematics,66.6,14.1,7.3,1.24,6.5
STU/MC/2024/01423,James Mbah,24,Male,Mass Communication,84.4,5.6,15.1,3.29,21.1
STU/CE/2023/01424,Kelechi Bewaji,26,Male,Chemical Engineering,66.6,24.9,10.9,2.98,12
STU/L/2019/01425,Oluwaseun Yakubu,28,Male,Law,70,30,20,3.93,19.7
STU/S/2024/01426,Laraba Nuhu,19,Female,Statistics,52.1,22.5,9,2.74,16.1
STU/B/2021/01427,Regina Akinola,21,Female,Biochemistry,72.2,8.8,10.1,3,30
STU/A/2022/01428,Ogechukwu Olalusi,22,Female,Accounting,52.6,4.5,12.9,1.12,2.8
STU/CE/2023/01429,Chukwudi Ogundipe,16,Male,Civil Engineering,70.7,25.8,15.3,3.2,19
STU/CS/2020/01430,Joke Ogunwale,18,Female,Computer Science,64.9,28.3,19.9,4.84,23
STU/A/2021/01431,Nnamdi Musa,20,Male,Accounting,62.1,10,7.9,1.64,9.2
STU/A/2022/01432,Joshua Ukwu,17,Male,Accounting,88.5,24.3,6.9,3.51,20.1
STU/EE/2020/01433,David Olanipekun,20,Male,Electrical Engineering,71.9,17.7,8.6,2.71,13.4
STU/ME/2021/01434,Ogechi Shehu,21,Female,Mechanical Engineering,46.4,18.5,8.5,1.36,14.7
STU/M/2023/01435,Comfort Alayande,22,Female,Microbiology,96.1,23.3,16.9,3.9,25.6
STU/CS/2023/01436,Shehu Ogbu,21,Male,Computer Science,86.4,18.8,8.8,3,19.8
STU/A/2022/01437,Hannah Olawoye,24,Female,Accounting,73.7,9.3,8.4,1.68,6.7
STU/N/2023/01438,Nike Kadiri,30,Female,Nursing,91.5,21.5,16.8,3.8,32.3
STU/AS/2023/01439,Aina Alade,20,Female,Agricultural Science,79,13.2,8.8,2.89,13.4
STU/CE/2019/01440,Dele Onwudiwe,19,Male,Chemical Engineering,61.9,14.5,12.4,2.25,20.4
STU/A/2019/01441,Josephine Amadi,29,Female,Accounting,54.1,9.8,7.1,2.01,16.4
STU/AS/2021/01442,Luke Ogundele,23,Male,Agricultural Science,100,23.5,16.5,4.1,26.7
STU/MC/2019/01443,Precious Okeke,29,Female,Mass Communication,100,21,15.7,4.46,25.9
STU/ME/2022/01444,Segun Alamu,18,Male,Mechanical Engineering,71.3,24.1,18.8,4.26,25.4
STU/CS/2023/01445,Dupe Musa,29,Female,Computer Science,89.8,28.8,18.5,4.78,18.6
STU/ME/2024/01446,Chidi Ogundele,17,Male,Mechanical Engineering,100,26.4,17.4,4.23,21.7
STU/L/2023/01447,Oluwafunmilayo Ihejirika,22,Female,Law,42.5,0.7,6.9,1.18,1
STU/BA/2020/01448,Hannah Amadi,29,Female,Business Administration,100,25.6,8.3,3.1,16.7
STU/E/2022/01449,Nnamdi Dawodu,30,Male,Economics,20.4,10.3,3.7,1.67,12.1
STU/L/2021/01450,Chibueze Ismail,27,Male,Law,75.4,20.1,9.9,3.05,19.2
STU/L/2024/01451,Victor Musa,19,Male,Law,71.3,17.7,15.6,2.94,12.7
STU/N/2022/01452,Nkechi Onu,23,Female,Nursing,100,26.4,18.1,4.47,22.4
STU/P/2024/01453,Danladi Chukwu,25,Male,Pharmacy,62.6,8.6,6.8,1.15,1
STU/AS/2024/01454,Faith Olayiwola,27,Female,Agricultural Science,37.5,0.5,3.6,1.47,15
STU/M/2020/01455,Leah Olaniran,29,Female,Microbiology,64.1,13.2,10,1.58,8.8
STU/AS/2022/01456,Joseph Olawoye,24,Male,Agricultural Science,100,24.1,16.9,4.46,30.3
STU/CS/2024/01457,Kenneth Akinwale,21,Male,Computer Science,98.1,27.4,20,4.43,23.9
STU/AS/2021/01458,Henry Mbah,29,Male,Agricultural Science,34.8,14.6,11.8,2.32,14.2
STU/MC/2019/01459,Dupe Uzoma,29,Female,Mass Communication,95.3,18.1,19.7,4.23,29.1
STU/M/2024/01460,Favour Olanubi,28,Female,Medicine,41.6,10.5,10.2,1.39,2
STU/P/2019/01461,Joke Chukwu,19,Female,Physics,96.6,24.6,14.9,3.94,31.5
STU/CE/2020/01462,Aina Oladoja,16,Female,Civil Engineering,55.6,22.5,13.8,2.84,20
STU/M/2024/01463,Ayo Bewaji,17,Male,Mathematics,65.5,21.4,14.7,2.95,17.5
STU/P/2021/01464,Kelechi Fatoumbi,25,Male,Physics,60.2,11.4,13.4,1.69,7.3
STU/A/2022/01465,Ife Dauda,20,Female,Accounting,18.3,13.8,7.2,1.54,5.8
STU/N/2021/01466,Chinonso Yakubu,25,Male,Nursing,37.5,14.1,5.8,1.5,2.4
STU/A/2020/01467,Nana Dauda,26,Female,Architecture,66.8,14.4,7.8,1.94,13.5
STU/M/2024/01468,Ikenna Jibrin,25,Male,Medicine,92.3,24,19,4.42,29.6
STU/E/2022/01469,Sandra Olayiwola,27,Female,Economics,59.9,19.8,14.9,2.36,17.1
STU/BA/2021/01470,Thomas Umeh,27,Male,Business Administration,57.2,14.8,9.6,1.82,12.8
STU/A/2023/01471,Akunna Eze,25,Female,Accounting,31.5,10.9,10,1.48,9.5
STU/P/2023/01472,Amaka Ihejirika,17,Female,Physics,77.5,26.9,17.6,4.34,18.1
STU/P/2020/01473,Dupe Umeh,26,Female,Physics,57.8,16.8,11,2.59,15.5
STU/M/2020/01474,Damilola Ugwuanyi,26,Male,Medicine,47.9,13.4,7,1.04,6.6
STU/P/2020/01475,Ronke Ogunmola,25,Female,Physics,17.6,18,10.2,2.11,11.7
STU/CE/2023/01476,Hope Olayemi,27,Female,Civil Engineering,95.2,21,12.3,3.41,17.2
STU/S/2020/01477,Hadiza Oladele,21,Female,Statistics,71.4,28.9,15.6,3.61,19.7
STU/N/2019/01478,Kemi Olaniran,19,Female,Nursing,54.4,20.3,19.2,3.35,18.8
STU/N/2020/01479,Josephine Nwankwo,28,Female,Nursing,71.1,15.3,7.5,2.65,13.2
STU/M/2020/01480,Uzoamaka Ukwu,30,Female,Microbiology,79.8,23.6,15.8,4.26,14.7
STU/P/2021/01481,Kenneth Olalusi,19,Male,Physics,87.9,17.7,15.5,2.43,8.9
STU/S/2020/01482,Garba Olayode,29,Male,Statistics,97.9,11.8,11.6,2.62,8
STU/P/2021/01483,Onyekachi Onu,30,Male,Pharmacy,48.1,11.8,5.6,1.65,8
STU/BA/2022/01484,Tijani Adebisi,28,Male,Business Administration,41.3,12.5,9.1,2.33,18.1
STU/E/2023/01485,Kenneth Ihejirika,23,Male,Economics,52.5,16.5,12.8,2.24,10
STU/P/2020/01486,Mark Ugwu,22,Male,Physics,49.9,17.3,10.9,2.79,10.6
STU/B/2024/01487,Ramatu Unachukwu,22,Female,Biochemistry,65.5,6.8,9.9,1.41,4.2
STU/M/2019/01488,Oluwabunmi Adewale,29,Female,Medicine,56.4,13.3,8.6,1.55,12.1
STU/CE/2021/01489,Stephen Olanipekun,25,Male,Civil Engineering,71.6,27.7,20,3.56,24
STU/CE/2020/01490,Rose Yusuf,18,Female,Chemical Engineering,100,26.4,19.6,4.88,32.2
STU/M/2022/01491,Danladi Ihejirika,28,Male,Microbiology,56.6,20.1,9.8,3.17,11.5
STU/AS/2021/01492,Rose Maikudi,16,Female,Agricultural Science,59.6,6.7,9.1,1.66,7.8
STU/L/2023/01493,George Afor,18,Male,Law,91.4,30,20,4.89,26.7
STU/M/2020/01494,Ronke Adeyemi,30,Female,Microbiology,50.3,14.3,3,1.87,10.3
STU/L/2020/01495,Philip Adeyemi,18,Male,Law,71.1,6.8,6.7,2.41,18.5
STU/P/2022/01496,Abubakar Afor,28,Male,Physics,48.6,13.1,7.7,1.65,6.3
STU/EE/2021/01497,Rachel Okeke,18,Female,Electrical Engineering,98.2,17,16.1,2.64,9.4
STU/S/2021/01498,Uchenna Onwudiwe,25,Male,Statistics,50.9,9.5,5.8,1.3,7.8
STU/A/2024/01499,Sunday Dauda,19,Male,Architecture,67.6,16.5,18.1,2.53,12
STU/E/2020/01500,Bisi Akintunde,22,Male,Economics,100,25,19.5,4.48,15.1
STU/ME/2021/01501,Abigail Onwudiwe,23,Female,Mechanical Engineering,73.5,19.5,16.6,4.3,22.6
STU/M/2022/01502,Ife Oladiran,18,Female,Microbiology,88.9,27.8,16.2,4.75,26.9
STU/MC/2022/01503,Peace Ibrahim,21,Female,Mass Communication,39.2,22.8,18.5,2.91,18.9
STU/M/2020/01504,Favour Ume,17,Female,Medicine,81.8,6.1,17,3.05,20.8
STU/M/2022/01505,Samuel Akinwumi,24,Male,Microbiology,44.1,19.3,12.2,1.88,13.2
STU/A/2023/01506,Favour Aladesanmi,28,Female,Architecture,100,30,20,4.99,30.6
STU/P/2024/01507,Oluwabunmi Ukwu,19,Female,Physics,69.7,16.2,8.4,3.06,6.5
STU/P/2021/01508,Luke Dawodu,27,Male,Pharmacy,56.9,11.8,13.5,2.11,20.8
STU/M/2022/01509,Uche Muhammed,23,Male,Microbiology,74.6,21.7,17,4.39,31.5
STU/N/2024/01510,Abimbola Ume,30,Female,Nursing,59.9,23.3,8.3,2.66,22.3
STU/MC/2021/01511,Kelechi Olalekan,21,Male,Mass Communication,88.6,20.8,19,4.27,24.4
STU/L/2022/01512,Oluwabunmi Yakubu,22,Female,Law,44.8,12.2,5.9,1.08,5.6
STU/A/2024/01513,Nkechi Dauda,24,Female,Architecture,71.7,14.2,7.5,1.98,12.4
STU/E/2023/01514,Regina Alayande,30,Female,Economics,59.1,20.3,15.3,3.3,25.3
STU/P/2024/01515,Aliyu Olawal,23,Male,Pharmacy,76,23.4,15.8,4.01,21.1
STU/CS/2024/01516,Regina Nwankwo,29,Female,Computer Science,78.2,22,16.9,3.68,25.4
STU/BA/2023/01517,Binta Ukwu,16,Female,Business Administration,72.3,24.3,11.9,2.63,10.1
STU/A/2019/01518,Ebuka Olanipekun,29,Male,Architecture,100,20.9,14.8,3.15,22.9
STU/L/2019/01519,Luke Olaolu,22,Male,Law,85.2,29,15.5,4.29,27.9
STU/M/2023/01520,Wole Chukwu,20,Male,Medicine,85.8,19.2,12.1,3.75,25.8
STU/L/2020/01521,Grace Olalekan,23,Female,Law,17.6,22,1.2,1.76,7.3
STU/ME/2024/01522,Damilola Alayanwa,23,Male,Mechanical Engineering,100,27.4,18.3,3.9,23.5
STU/CE/2019/01523,Damilola Ibrahim,22,Male,Civil Engineering,78.6,29.2,19,3.6,17.8
STU/AS/2019/01524,Ebuka Onu,18,Male,Agricultural Science,52,15.8,14.9,2.65,16.5
STU/CE/2020/01525,Zainab Jibrin,24,Female,Chemical Engineering,67.8,9.9,5.3,1.66,2.1
STU/A/2023/01526,Toyin Ugwu,18,Female,Architecture,53.5,19,15.5,3.57,26.6
STU/P/2024/01527,Ibrahim Aladesanmi,28,Male,Physics,66.3,18.8,14.2,2.89,17.4
STU/M/2020/01528,Amaka Olanipekun,21,Female,Mathematics,90.4,21.4,20,4.21,22.2
STU/CE/2023/01529,Oluwabunmi Obi,20,Female,Chemical Engineering,57.2,9.6,5,1.65,5.3
STU/P/2021/01530,Ifeoma Olayode,29,Female,Pharmacy,85.8,25.1,15.3,4.27,19.4
STU/EE/2022/01531,Leah Akintunde,21,Female,Electrical Engineering,56.3,11.8,9.8,2.42,13.9
STU/CE/2020/01532,Lanre Dawodu,21,Male,Civil Engineering,89.2,14.4,13.7,4.5,26.9
STU/P/2020/01533,Gbenga Olaniran,22,Male,Pharmacy,71.8,22.4,14.9,4.23,24.4
STU/B/2023/01534,Emmanuel Damilola,18,Male,Biochemistry,82.8,19.5,15.6,3.42,14.2
STU/M/2021/01535,Monday Musa,30,Male,Mathematics,45.3,12.2,14,2.38,9.3
STU/P/2023/01536,Chinyere Nwosu,24,Female,Pharmacy,52.9,18.2,10,3.06,22.2
STU/AS/2019/01537,Oluwafemi Alade,29,Female,Agricultural Science,45.3,18.3,9.3,1.99,1
STU/BA/2019/01538,Abdullahi Olanike,30,Male,Business Administration,58.9,20.2,7.5,2.6,26.8
STU/M/2024/01539,Yakubu Olayinka,20,Male,Mathematics,54.8,17.6,5.9,1.47,8
STU/M/2023/01540,Nkechi Akindele,18,Female,Microbiology,70.4,21.3,12.4,3.97,23.3
STU/S/2023/01541,Blessing Oladipo,16,Female,Statistics,58.5,21,9.8,3.28,13.6
STU/P/2023/01542,Yemi Odunbaku,24,Female,Pharmacy,39.8,15.4,7.9,1.53,3.7
STU/E/2024/01543,Nnenna Alawode,18,Female,Economics,71.3,19.4,19,4.03,23
STU/ME/2019/01544,Chidera Saidu,26,Male,Mechanical Engineering,41.1,10.4,6.5,1.78,9.2
STU/EE/2023/01545,Uloma Lawal,19,Female,Electrical Engineering,66.4,10.5,12.3,2.68,16.9
STU/M/2023/01546,Ngozi Olapade,19,Female,Mathematics,40.9,20.5,17,2.84,20.1
STU/E/2021/01547,Mercy Olapade,22,Female,Economics,41.5,3.6,9.8,1.1,1
STU/E/2023/01548,Daniel Alayemi,26,Male,Economics,47.2,13.2,4.6,1.14,6.8
STU/B/2019/01549,Yakubu Umeora,21,Male,Biochemistry,67,16.2,12.9,2.53,8.7
STU/B/2022/01550,Ngozi Nwosu,20,Female,Biochemistry,83.7,19.4,13,3.87,23
STU/CS/2024/01551,Bilkisu Mbah,25,Female,Computer Science,55.8,12.8,7,1.98,20.9
STU/ME/2021/01552,Onyeka Musa,28,Male,Mechanical Engineering,80.5,17.6,9.9,3.16,16.2
STU/B/2022/01553,Hannah Ogundipe,26,Female,Biochemistry,97.5,23.5,19.2,4.89,29.1
STU/M/2023/01554,Segun Olanubi,27,Male,Mathematics,59.8,12.8,7.8,1.95,14
STU/E/2023/01555,Naomi Olayemi,16,Female,Economics,89,18,14,3.02,17.6
STU/S/2023/01556,Grace Alayanwa,17,Female,Statistics,81.9,6.3,1.3,1.37,9.1
STU/P/2023/01557,Ikenna Oladele,19,Male,Pharmacy,66,15.8,6.6,1.75,12.1
STU/E/2024/01558,Henry Odum,23,Male,Economics,100,26.8,20,4.81,21.1
STU/ME/2020/01559,Nuhu Agu,23,Male,Mechanical Engineering,78.9,30,18.2,4,17.9
STU/M/2020/01560,Kabir Ismail,27,Male,Medicine,66.1,24.5,16.8,4.04,24.1
STU/CS/2020/01561,Susan Maikudi,19,Female,Computer Science,89.8,27.8,19.6,4.63,27
STU/A/2024/01562,Yemi Ogunwale,20,Male,Accounting,100,22.6,14.9,4.35,29.4
STU/CE/2019/01563,Samuel Oladipo,21,Male,Chemical Engineering,37.5,8.7,6,1.54,1
STU/P/2021/01564,Ahmed Olawoye,16,Male,Pharmacy,46.6,8.2,3.6,1.2,15
STU/A/2019/01565,Abigail Musa,18,Female,Architecture,38.4,14,3,1.18,1.4
STU/N/2024/01566,Shade Mbah,26,Female,Nursing,56.2,17.7,17,2.4,18.5
STU/E/2022/01567,Adebayo Alao,25,Male,Economics,63.6,22.6,20,2.98,18.4
STU/CE/2021/01568,Uloma Olagunju,28,Female,Chemical Engineering,80.3,17.9,11.7,2.69,18.5
STU/ME/2020/01569,Ahmed Alade,23,Male,Mechanical Engineering,48.2,3.3,4.4,1.92,15
STU/M/2024/01570,Aliyu Olajide,19,Male,Mathematics,80,19.1,17.9,3.36,24.3
STU/A/2023/01571,Chinwe Dawodu,16,Female,Architecture,40.2,16.3,10,2.28,4.6
STU/P/2019/01572,Shade Olagunju,30,Female,Pharmacy,38.5,11.5,13.9,1.49,6.7
STU/EE/2020/01573,Nnenna Okafor,28,Female,Electrical Engineering,52.2,18.7,5.2,1.74,10.4
STU/A/2023/01574,Lola Alao,23,Female,Accounting,35.9,16.1,14.5,1.97,8.6
STU/EE/2021/01575,Adanna Fatoki,18,Female,Electrical Engineering,100,25.4,18.6,4.47,17.5
STU/S/2023/01576,Precious Akinwumi,25,Female,Statistics,83.2,30,20,4.73,33.2
STU/ME/2023/01577,Adebayo Olawal,22,Male,Mechanical Engineering,80.8,28.7,12.2,3.47,20
STU/M/2024/01578,Laraba Ogunsanya,29,Female,Medicine,71.4,21.7,13.4,2.28,12
STU/M/2020/01579,Femi Issa,24,Male,Mathematics,98.5,29.4,20,4.84,21.3
STU/BA/2022/01580,Adaeze Yusuf,23,Female,Business Administration,52.1,16.6,7.9,1.87,9.3
STU/CS/2019/01581,Rebecca Ibrahim,19,Female,Computer Science,87.3,21.5,17.8,3.23,20.4
STU/EE/2022/01582,Ifeoma Banjo,18,Female,Electrical Engineering,100,27,20,4.59,31.3
STU/A/2024/01583,Babatunde Alabi,29,Male,Accounting,55.8,9,3.8,1.64,14.1
STU/B/2024/01584,Nana Olayiwola,21,Female,Biochemistry,63.7,19.4,12.7,3.38,16.4
STU/AS/2024/01585,Uzoamaka Okoro,28,Female,Agricultural Science,25.6,6.1,3.5,1.31,9.9
STU/A/2023/01586,Hannah Zakariyau,20,Female,Accounting,44.1,14.7,10.6,1.87,1.5
STU/CE/2020/01587,Daniel Saidu,21,Male,Civil Engineering,64.3,20.1,14.6,3.46,20.8
STU/E/2023/01588,Theresa Jibrin,20,Female,Economics,60.5,16.2,5.7,1.69,5
STU/CE/2024/01589,Bisi Olalekan,19,Male,Chemical Engineering,53.5,13.4,16.4,2.8,18.8
STU/A/2024/01590,Folake Kadiri,26,Female,Architecture,60.1,13.9,15.9,2.48,8.7
STU/BA/2019/01591,Grace Olayiwola,25,Female,Business Administration,58.5,10,12.6,2.08,7.6
STU/A/2022/01592,Suleiman Alayande,30,Male,Architecture,43.1,14.6,9.5,1.56,13.7
STU/MC/2023/01593,Dupe Alayanwa,22,Female,Mass Communication,59.5,11.3,9.1,2.29,13.2
STU/MC/2021/01594,Oluwafunmilayo Chukwu,29,Female,Mass Communication,45.5,9.4,5.3,1.53,4.3
STU/M/2019/01595,Susan Chukwu,16,Female,Microbiology,54.4,8.9,1.5,1.57,6.5
STU/CS/2020/01596,Favour Olawal,19,Female,Computer Science,64.4,22.3,12.9,2.63,16.6
STU/EE/2019/01597,Laraba Ibrahim,24,Female,Electrical Engineering,73.1,21.3,9.9,3.45,13.9
